uri,label_timestamp,toxicity_prob,toxicity_tier
2061472371530518699,2026_06_01-18:13:43,0.005874634,low
2061471877860827403,2026_06_01-18:13:43,0.0038326487,low
2061471568744833061,2026_06_01-18:13:43,0.009864358,low
2061471281552216575,2026_06_01-18:13:43,0.0048065186,low
2061470006056038462,2026_06_01-18:13:43,0.010304171,low
2061469574978035858,2026_06_01-18:13:43,0.009801528,low
2061469317645193699,2026_06_01-18:13:43,0.005717558,low
2061468954535796790,2026_06_01-18:13:43,0.006440107,low
2061468891621306658,2026_06_01-18:13:43,0.009487377,low
2061468587798483095,2026_06_01-18:13:43,0.006754258,low
2061467425313599513,2026_06_01-18:13:43,0.0066285976,low
2061477908162527569,2026_06_01-18:13:43,0.008419261,low
2061442228644721125,2026_06_01-18:13:43,0.004775103,low
2061433349181190591,2026_06_01-18:13:43,0.0035342048,low
2061429884799655967,2026_06_01-18:13:43,0.0064086914,low
2061407851109650715,2026_06_01-18:13:43,0.02543884,low
2061406200596431229,2026_06_01-18:13:43,0.0061573703,low
2061386064514671028,2026_06_01-18:13:43,0.014953613,low
2061372937177842026,2026_06_01-18:13:43,0.039462693,low
2061361175871303990,2026_06_01-18:13:43,0.010681152,low
2061353585590386980,2026_06_01-18:13:43,0.0077281278,low
2061310554107687396,2026_06_01-18:13:43,0.04686289,low
2061272489318027656,2026_06_01-18:13:43,0.044141594,low
2061234558327246929,2026_06_01-18:13:43,0.0068799187,low
2061171768296165553,2026_06_01-18:13:43,0.045873325,low
2061131439421497831,2026_06_01-18:13:43,0.008733413,low
2061119275968983448,2026_06_01-18:13:43,0.023553278,low
2061112966787780657,2026_06_01-18:13:43,0.008796243,low
2061105534028169580,2026_06_01-18:13:43,0.0131943645,low
2060988694773764147,2026_06_01-18:13:43,0.013948329,low
2060971420323070317,2026_06_01-18:13:50,0.011874928,low
2061463024322666597,2026_06_01-18:13:50,0.11036996,medium
2061418776164176035,2026_06_01-18:13:50,0.009864358,low
2061374764006969757,2026_06_01-18:13:50,0.2412222,medium
2061324795946688594,2026_06_01-18:13:50,0.2412222,medium
2061220016868229615,2026_06_01-18:13:50,0.021785567,low
2061191252729561220,2026_06_01-18:13:50,0.14082454,medium
2061173178307600827,2026_06_01-18:13:50,0.013508516,low
2061109829217775771,2026_06_01-18:13:50,0.0055604824,low
2060992602019864639,2026_06_01-18:13:50,0.017592486,low
2060899311601545307,2026_06_01-18:13:50,0.005874634,low
2060864102231343391,2026_06_01-18:13:50,0.1996317,medium
2060675875310641313,2026_06_01-18:13:50,0.0066600125,low
2060629030605336715,2026_06_01-18:13:50,0.005529067,low
2060510485611720955,2026_06_01-18:13:50,0.07371122,low
2060477588850811050,2026_06_01-18:13:50,0.00823077,low
2060350688803311870,2026_06_01-18:13:50,0.0079480335,low
2061469271733964975,2026_06_01-18:13:50,0.016712861,low
2061465446617133205,2026_06_01-18:13:50,0.01225191,low
2061464186895434117,2026_06_01-18:13:50,0.0074453913,low
2061462359109980607,2026_06_01-18:13:50,0.00823077,low
2061431320710991979,2026_06_01-18:13:50,0.0073197307,low
2061417516472164492,2026_06_01-18:13:50,0.015958898,low
2061394833701556396,2026_06_01-18:13:50,0.0073197307,low
2061357096231174552,2026_06_01-18:13:50,0.02920996,low
2061233991387054434,2026_06_01-18:13:50,0.0072254855,low
