tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp
2061776055325618377,"A Message from COL. Doug Macgregor:  “All For What”  via @YouTube ""89 members of Congress 'hold dual citizenship with Israel.'""",1545720517583413253,Teacherdmb,2026-06-02 11:44:52+00:00,0,0,0,0,https://x.com/i/web/status/2061776055325618377,citizenship,2026_06_02-13:45:18
2061773749557326204,"@thenanaaba Hello Nana Aba, good morning. I hope you are having a great week.
​I am writing to you from Risingsun Montessori School, where I am leading a group of students in the Kofi Tawiah Foundation’s Good Citizenship Challenge.",1462889788365672448,Philipsemaxah_,2026-06-02 11:35:42+00:00,0,0,1,1,https://x.com/i/web/status/2061773749557326204,citizenship,2026_06_02-13:45:18
2061773076023615506,The Commission’s findings provide an opportunity for all Tanzanians to reflect on the responsibilities that come with citizenship and democracy. #UkweliNaUwajibikaji #TumeYaUchunguziReport Msingi Wa Amani ,1855554046264008704,KenyaMpya_1,2026-06-02 11:33:01+00:00,0,1,1,0,https://x.com/i/web/status/2061773076023615506,citizenship,2026_06_02-13:45:18
2061773048328413293,Stripping U.S. citizenship for some is harder than Trump vowed : NPR ,1567886730518306824,LauraDiBella19,2026-06-02 11:32:55+00:00,1,0,0,0,https://x.com/i/web/status/2061773048328413293,citizenship,2026_06_02-13:45:18
2061772855113646465,"Idk what's more offensive, them thinking eyes ears mouth nose or whatever body part ""micro"" acting is on par with Connor's talent or them thinking we are talking about that whack ass citizenship award 🫩",228489437,Deisha774,2026-06-02 11:32:09+00:00,45,6,1,0,https://x.com/i/web/status/2061772855113646465,citizenship,2026_06_02-13:45:18
2061772075379908863,TANNA FIRES BACK! “I AM ONLY UGANDAN”! Trade Minister-Designate Dismisses Dual Citizenship Claims Amid Cabinet Vetting Drama ,1669230959894441984,GGazaman95371,2026-06-02 11:29:03+00:00,0,0,0,0,https://x.com/i/web/status/2061772075379908863,citizenship,2026_06_02-13:45:18
2061771891145109580,Lawrence Muganga has arrived for his vetting to serve as Minister of Internal Affairs. Questions about his dual citizenship are expected to be part of the discussion ,1581890430400139264,goodhe4rted,2026-06-02 11:28:19+00:00,3,1,0,0,https://x.com/i/web/status/2061771891145109580,citizenship,2026_06_02-13:45:18
2061771683732558002,"Henry Nowak murderer's brother's 999 call revealed - Patrick Christy's F...  via @YouTube
The whole Digwa family should be stripped off citizenship and deported🤏 cowardly lying criminals.",1820508832193458176,MasPte82391,2026-06-02 11:27:29+00:00,0,0,0,0,https://x.com/i/web/status/2061771683732558002,citizenship,2026_06_02-13:45:18
2061770280348045441,🚨WOW: The Trump admin. has ENDED the 72-year reign of NOT REQUIRING anyone to prove their citizenship to get taxpayer funds. ,1695518835091329024,BruceZora86374,2026-06-02 11:21:55+00:00,0,0,0,0,https://x.com/i/web/status/2061770280348045441,citizenship,2026_06_02-13:45:18
2061768076140683430,"The Parsa District Court has ordered the release of Rajesh Man Singh on bail in connection with document forgery and citizenship-related charges. 
#nepalnews #nepalinews #NepaliNewsToday #NNPlus",1376027426619187200,Nepalnews_Eng,2026-06-02 11:13:09+00:00,0,0,0,0,https://x.com/i/web/status/2061768076140683430,citizenship,2026_06_02-13:45:18
